"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","18/19","Cruciate ligament tear",2019-03-18,2019-10-09,"205 days","39","CA River Plate"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","18/19","Thigh problems",2019-01-28,2019-02-03,"6 days","1","Colombia"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","17/18","flu",2018-03-30,2018-04-02,"3 days","1","CA River Plate"
"Juan Fernando Quintero","https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582","23/24","flu",2023-11-03,2023-11-06,"3 days","1","Delfino Pescara 1936"
"Nacho Fernández","https://www.transfermarkt.com/nacho-fernandez/profil/spieler/50669","20/21","Lumbago",2020-12-14,2020-12-25,"11 days","2","CA River Plate"
"Nacho Fernández","https://www.transfermarkt.com/nacho-fernandez/profil/spieler/50669","20/21","Torn muscle bundle",2020-11-04,2020-11-18,"14 days","3","CA River Plate"
"Nacho Fernández","https://www.transfermarkt.com/nacho-fernandez/profil/spieler/50669","19/20","Torn muscle bundle",2019-12-02,2019-12-11,"9 days","1","CA River Plate"
"Nacho Fernández","https://www.transfermarkt.com/nacho-fernandez/profil/spieler/50669","18/19","Hamstring strain",2019-02-25,2019-03-05,"8 days","1","CA River Plate"
"Nacho Fernández","https://www.transfermarkt.com/nacho-fernandez/profil/spieler/50669","18/19","Thigh problems",2018-09-18,2018-09-30,"12 days","3","CA River Plate"
"Nacho Fernández","https://www.transfermarkt.com/nacho-fernandez/profil/spieler/50669","20/21","Lumbago",2020-12-14,2020-12-25,"11 days","2","Argentina"
"Jorge Carrascal","https://www.transfermarkt.com/jorge-carrascal/profil/spieler/354145","23/24","Knee injury",2023-07-12,2023-08-23,"42 days","8","CSKA Moscow"
"Jorge Carrascal","https://www.transfermarkt.com/jorge-carrascal/profil/spieler/354145","22/23","unknown injury",2023-05-24,2023-06-01,"8 days","1","CSKA Moscow"
"Jorge Carrascal","https://www.transfermarkt.com/jorge-carrascal/profil/spieler/354145","22/23","Foot bruise",2022-10-16,2022-10-20,"4 days","2","CSKA Moscow"
"Jorge Carrascal","https://www.transfermarkt.com/jorge-carrascal/profil/spieler/354145","23/24","Knee injury",2023-07-12,2023-08-23,"42 days","8","Karpaty Lviv (-2021)"
"Hernán López Muñoz","https://www.transfermarkt.com/hernan-lopez-munoz/profil/spieler/665309","23/24","Torn muscle bundle",2024-02-06,2024-02-18,"12 days","3","CD Godoy Cruz Antonio Tomba"
"Hernán López Muñoz","https://www.transfermarkt.com/hernan-lopez-munoz/profil/spieler/665309","23/24","muscular problems",2023-09-26,2023-10-04,"8 days","1","CD Godoy Cruz Antonio Tomba"
"Hernán López Muñoz","https://www.transfermarkt.com/hernan-lopez-munoz/profil/spieler/665309","21/22","Cruciate ligament tear",2021-08-13,2022-05-13,"273 days","35","CA Central Córdoba (SdE)"
"Benjamín Rollheiser","https://www.transfermarkt.com/benjamin-rollheiser/profil/spieler/491704","21/22","Torn muscle bundle",2021-11-09,2021-12-07,"28 days","4","CA River Plate"
"Benjamín Rollheiser","https://www.transfermarkt.com/benjamin-rollheiser/profil/spieler/491704","20/21","Corona virus",2021-05-15,2021-05-23,"8 days","3","CA River Plate"
"Benjamín Rollheiser","https://www.transfermarkt.com/benjamin-rollheiser/profil/spieler/491704","19/20","Cruciate ligament tear",2020-02-18,2020-09-18,"213 days","6","CA River Plate"
"Benjamín Rollheiser","https://www.transfermarkt.com/benjamin-rollheiser/profil/spieler/491704","19/20","Knee injury",2019-10-05,2019-10-25,"20 days",NA,"CA River Plate"
"Julián Álvarez","https://www.transfermarkt.com/julian-alvarez/profil/spieler/576024","22/23","Ill",2022-03-04,2022-03-06,"2 days","1","CA River Plate"
"Lucas Pratto","https://www.transfermarkt.com/lucas-pratto/profil/spieler/59596","21/22","Fitness",2021-10-18,2021-10-28,"10 days","2","CA Vélez Sarsfield"
"Lucas Pratto","https://www.transfermarkt.com/lucas-pratto/profil/spieler/59596","20/21","Broken foot",2021-05-09,2021-10-17,"161 days",NA,"Feyenoord Rotterdam"
"Lucas Pratto","https://www.transfermarkt.com/lucas-pratto/profil/spieler/59596","20/21","Quarantine",2021-04-02,2021-04-06,"4 days","1","CA River Plate"
"Lucas Pratto","https://www.transfermarkt.com/lucas-pratto/profil/spieler/59596","20/21","Thigh problems",2020-09-07,2020-09-20,"13 days","1","CA River Plate"
"Lucas Pratto","https://www.transfermarkt.com/lucas-pratto/profil/spieler/59596","19/20","Thigh problems",2019-09-19,2019-09-29,"10 days","3","CA River Plate"
"Lucas Pratto","https://www.transfermarkt.com/lucas-pratto/profil/spieler/59596","18/19","Coccyx bruise",2019-06-03,2019-07-21,"48 days","1","Clube Atlético Mineiro"
"Rafael Borré","https://www.transfermarkt.com/rafael-borre/profil/spieler/323831","20/21","Corona virus",2021-05-15,2021-05-23,"8 days","3","CA River Plate"
"Rafael Borré","https://www.transfermarkt.com/rafael-borre/profil/spieler/323831","20/21","Knock",2021-05-05,2021-05-08,"3 days","1","CA River Plate"
"Rafael Borré","https://www.transfermarkt.com/rafael-borre/profil/spieler/323831","19/20","Knock",2020-12-03,2020-12-07,"4 days","1","CA River Plate"
"Rafael Borré","https://www.transfermarkt.com/rafael-borre/profil/spieler/323831","20/21","Corona virus",2020-11-07,2020-11-18,"11 days","4","CA River Plate"
"Rafael Borré","https://www.transfermarkt.com/rafael-borre/profil/spieler/323831","19/20","Hip problems",2020-03-03,2020-03-07,"4 days","1","Colombia"
"Rafael Borré","https://www.transfermarkt.com/rafael-borre/profil/spieler/323831","18/19","Foot bruise",2018-10-25,2018-10-30,"5 days","1","CA River Plate"
"Rafael Borré","https://www.transfermarkt.com/rafael-borre/profil/spieler/323831","20/21","Corona virus",2021-05-15,2021-05-23,"8 days","3","CA River Plate"
"Ignacio Scocco","https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088","20/21","Broken collarbone",2020-11-29,2021-01-06,"38 days","7","CA Newell's Old Boys"
"Ignacio Scocco","https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088","19/20","Thigh problems",2019-10-31,2019-11-06,"6 days","1","CA River Plate"
"Ignacio Scocco","https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088","18/19","Calf muscle tear",2019-03-21,2019-08-05,"137 days","18","CA River Plate"
"Ignacio Scocco","https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088","18/19","Calf muscle tear",2019-01-13,2019-02-12,"30 days","6","CA River Plate"
"Ignacio Scocco","https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088","18/19","Calf problems",2018-12-20,2018-12-25,"5 days","1","CA River Plate"
"Ignacio Scocco","https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088","18/19","Calf muscle tear",2018-11-04,2018-12-15,"41 days","4","CA River Plate"
"Ignacio Scocco","https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088","18/19","Torn muscle bundle",2018-08-16,2018-08-28,"12 days","2","CA River Plate"
"Ignacio Scocco","https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088","20/21","Broken collarbone",2020-11-29,2021-01-06,"38 days","7","Argentina"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","23/24","Tonsillitis",2024-04-10,2024-04-30,"20 days","3","Club Atlético Belgrano"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","23/24","Torn muscle bundle",2024-02-05,2024-02-22,"17 days","5","Club Atlético Belgrano"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","23/24","Fitness",2024-01-01,2024-02-05,"35 days","6","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","23/24","Fever",2023-08-19,2023-08-22,"3 days","2","Club Atlético Belgrano"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","23/24","Knee injury",2023-06-21,2023-07-22,"31 days","7","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","22/23","Knee injury",2023-01-03,2023-03-17,"73 days","10","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","22/23","flu",2022-08-16,2022-08-22,"6 days","2","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","22/23","Torn muscle bundle",2022-07-07,2022-07-27,"20 days","6","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","21/22","Hamstring strain",2022-05-03,2022-07-01,"59 days","11","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","21/22","Knee problems",2022-03-13,2022-03-17,"4 days","1","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","21/22","Knee surgery",2021-10-08,2022-03-03,"146 days","16","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","21/22","Inflammation in the knee",2021-08-28,2021-09-13,"16 days","2","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","21/22","Adductor pain",2021-07-30,2021-08-09,"10 days","3","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","20/21","Corona virus",2021-05-15,2021-05-23,"8 days","3","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","20/21","Knee injury",2021-04-06,2021-05-07,"31 days","8","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","23/24","Tonsillitis",2024-04-10,2024-04-30,"20 days","3","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","19/20","Ankle problems",2019-12-09,2019-12-19,"10 days","2","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","19/20","Muscle fatigue",2019-11-14,2019-11-18,"4 days","3","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","18/19","Shoulder joint contusion",2019-04-26,2019-05-09,"13 days","3","Argentina"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","18/19","Hamstring injury",2018-10-29,2018-11-16,"18 days","2","CA River Plate"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","19/20","Ankle problems",2019-12-09,2019-12-19,"10 days","2","Argentina"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","19/20","Muscle fatigue",2019-11-14,2019-11-18,"4 days","3","RSC Anderlecht"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","18/19","Shoulder joint contusion",2019-04-26,2019-05-09,"13 days","3","Argentina"
"Matías Suárez","https://www.transfermarkt.com/matias-suarez/profil/spieler/66660","18/19","Hamstring injury",2018-10-29,2018-11-16,"18 days","2","RSC Anderlecht"
"Rodrigo Mora","https://www.transfermarkt.com/rodrigo-mora/profil/spieler/76718","18/19","Hip injury",2018-12-13,2018-12-31,"18 days","2","CA River Plate"
"Rodrigo Mora","https://www.transfermarkt.com/rodrigo-mora/profil/spieler/76718","18/19","Stomach flu",2018-11-01,2018-11-07,"6 days","1","CA River Plate"
"Rodrigo Mora","https://www.transfermarkt.com/rodrigo-mora/profil/spieler/76718","18/19","muscular problems",2018-08-22,2018-08-28,"6 days","1","CA River Plate"
"Lucas Beltrán","https://www.transfermarkt.com/lucas-beltran/profil/spieler/628366","23/24","Ankle problems",2024-04-18,2024-04-24,"6 days","3","ACF Fiorentina"
"Lucas Beltrán","https://www.transfermarkt.com/lucas-beltran/profil/spieler/628366","23/24","bruise",2023-11-08,2023-11-23,"15 days","4","ACF Fiorentina"
"Lucas Beltrán","https://www.transfermarkt.com/lucas-beltran/profil/spieler/628366","22/23","Dead leg",2022-10-09,2022-10-11,"2 days","1","Argentina U23"
"Lucas Beltrán","https://www.transfermarkt.com/lucas-beltran/profil/spieler/628366","20/21","Corona virus",2021-05-17,2021-05-27,"10 days",NA,"CA River Plate"
"Federico Girotti","https://www.transfermarkt.com/federico-girotti/profil/spieler/639149","22/23","Torn muscle bundle",2023-06-28,2023-07-31,"33 days","7","CA Talleres"
"Federico Girotti","https://www.transfermarkt.com/federico-girotti/profil/spieler/639149","22/23","Fitness",2023-05-04,2023-06-04,"31 days","5","CA Talleres"
"Federico Girotti","https://www.transfermarkt.com/federico-girotti/profil/spieler/639149","22/23","Torn lateral knee ligament",2022-08-11,2023-05-03,"265 days","35","CA Talleres"
"Federico Girotti","https://www.transfermarkt.com/federico-girotti/profil/spieler/639149","20/21","Corona virus",2021-05-15,2021-05-23,"8 days","3","CA River Plate"
"Javier García","https://www.transfermarkt.com/javier-garcia/profil/spieler/7966","23/24","Contracture",2024-03-11,2024-03-21,"10 days","2","CA Boca Juniors"
"Javier García","https://www.transfermarkt.com/javier-garcia/profil/spieler/7966","21/22","muscular problems",2022-05-02,2022-05-08,"6 days","2","CA Boca Juniors"
"Javier García","https://www.transfermarkt.com/javier-garcia/profil/spieler/7966","21/22","Knee injury",2021-10-05,2021-10-27,"22 days","4","CA Boca Juniors"
"Javier García","https://www.transfermarkt.com/javier-garcia/profil/spieler/7966","21/22","Quarantine",2021-07-22,2021-07-29,"7 days","2","CA Boca Juniors"
"Gabriel Arias","https://www.transfermarkt.com/gabriel-arias/profil/spieler/54330","23/24","Thigh problems",2023-08-12,2023-08-20,"8 days","2","Racing Club"
"Gabriel Arias","https://www.transfermarkt.com/gabriel-arias/profil/spieler/54330","23/24","Hamstring strain",2023-07-28,2023-08-08,"11 days","2","Racing Club"
"Gabriel Arias","https://www.transfermarkt.com/gabriel-arias/profil/spieler/54330","22/23","Fitness",2022-07-12,2022-07-28,"16 days","3","Racing Club"
"Gabriel Arias","https://www.transfermarkt.com/gabriel-arias/profil/spieler/54330","21/22","Cruciate ligament tear",2021-11-26,2022-07-11,"227 days","44","Racing Club"
"Gabriel Arias","https://www.transfermarkt.com/gabriel-arias/profil/spieler/54330","18/19","Broken hand",2018-10-10,2018-11-28,"49 days","9","Chile"
"Gabriel Arias","https://www.transfermarkt.com/gabriel-arias/profil/spieler/54330","23/24","Thigh problems",2023-08-12,2023-08-20,"8 days","2","Racing Club"
"Gabriel Arias","https://www.transfermarkt.com/gabriel-arias/profil/spieler/54330","23/24","Hamstring strain",2023-07-28,2023-08-08,"11 days","2","Chile"
"Gastón Gómez","https://www.transfermarkt.com/gaston-gomez/profil/spieler/337627","23/24","Pubalgia",2023-10-25,2023-12-10,"46 days","4","CA Vélez Sarsfield"
"Gastón Gómez","https://www.transfermarkt.com/gaston-gomez/profil/spieler/337627","22/23","Elbow injury",2023-07-13,2023-08-23,"41 days","7","CA Vélez Sarsfield"
"Gastón Gómez","https://www.transfermarkt.com/gaston-gomez/profil/spieler/337627","22/23","Ill",2023-06-21,2023-06-23,"2 days","1","CA Vélez Sarsfield"
"Gastón Gómez","https://www.transfermarkt.com/gaston-gomez/profil/spieler/337627","18/19","Cruciate ligament tear",2019-01-08,2019-09-30,"265 days","25","Racing Club"
"Lucas Orbán","https://www.transfermarkt.com/lucas-orban/profil/spieler/110309","20/21","Corona virus",2021-03-02,2021-03-16,"14 days","3","Racing Club"
"Lucas Orbán","https://www.transfermarkt.com/lucas-orban/profil/spieler/110309","18/19","Knee injury",2019-01-31,2019-03-24,"52 days","9","Racing Club"
"Leonardo Sigali","https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570","23/24","strain",2024-04-06,NA,"32 days","5","Racing Club"
"Leonardo Sigali","https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570","23/24","Muscle injury",2024-01-29,2024-02-29,"31 days","6","Racing Club"
"Leonardo Sigali","https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570","23/24","stomach problems",2023-11-10,2023-11-13,"3 days","1","Racing Club"
"Leonardo Sigali","https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570","23/24","muscular problems",2023-09-22,2023-09-29,"7 days","1","Racing Club"
"Leonardo Sigali","https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570","22/23","Torn muscle bundle",2023-06-09,2023-06-25,"16 days","4","Racing Club"
"Leonardo Sigali","https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570","22/23","Knee injury",2023-03-06,2023-03-26,"20 days","3","Racing Club"
"Leonardo Sigali","https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570","22/23","Torn muscle bundle",2022-07-17,2022-08-20,"34 days","6","Racing Club"
"Leonardo Sigali","https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570","19/20","Knee injury",2019-10-19,2019-12-31,"73 days","8","Racing Club"
"Alejandro Donatti","https://www.transfermarkt.com/alejandro-donatti/profil/spieler/119646","22/23","Muscle injury",2023-05-14,2023-05-26,"12 days","2","CA Sarmiento (Junin)"
"Alejandro Donatti","https://www.transfermarkt.com/alejandro-donatti/profil/spieler/119646","21/22","Torn muscle bundle",2021-11-29,2021-12-16,"17 days","3","CA San Lorenzo de Almagro"
"Alejandro Donatti","https://www.transfermarkt.com/alejandro-donatti/profil/spieler/119646","21/22","Torn muscle bundle",2021-10-12,2021-11-13,"32 days","5","CA San Lorenzo de Almagro"
