"country","league","season","squad","expenditure_euros","income_euros","avg_age_out","avg_age_in","Country","Year"
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Varazdin",80000,115000,23.4,22.4,"Croatia",2020
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Istra 1961",0,122000,22.6,21.3,"Croatia",2020
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Sibenik",0,2200000,23.2,22.2,"Croatia",2020
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","GNK Dinamo Zagreb",5700000,51400000,24.9,24,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Osijek",6200000,5200000,26,24.8,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Rijeka",650000,2800000,22.4,22.1,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Hajduk Split",1980000,4400000,21.7,22.3,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Gorica",0,4150000,22.6,21.5,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Sibenik",0,1e+06,24.4,22.8,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","Slaven Belupo Koprivnica",0,270000,22.9,22.2,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Lokomotiva Zagreb",60000,5e+06,22.5,21.3,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Istra 1961",0,0,22.9,22.3,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Hrvatski Dragovoljac",0,0,23,22.3,"Croatia",2021
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","GNK Dinamo Zagreb",7050000,22950000,22.8,21.6,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Hajduk Split",850000,14820000,22.1,21,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Osijek",1250000,6350000,26.1,22,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Rijeka",9e+05,2500000,24.3,22.9,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Lokomotiva Zagreb",0,3660000,22.2,20.8,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Gorica",1e+06,4250000,22.5,23.1,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","Slaven Belupo Koprivnica",0,1950000,22.8,22.5,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Sibenik",0,6e+05,23.7,24,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Istra 1961",0,250000,22.7,22.3,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Varazdin",1e+05,0,23.5,23.1,"Croatia",2022
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","GNK Dinamo Zagreb",6170000,40280000,22.1,22.2,"Croatia",2023
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Hajduk Split",1100000,4580000,23.2,22.9,"Croatia",2023
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Osijek",3e+05,6200000,24,22.3,"Croatia",2023
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Rijeka",1e+05,6500000,23.8,23.4,"Croatia",2023
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Istra 1961",0,4e+06,22.9,21.2,"Croatia",2023
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Varazdin",0,1620000,23.3,23.3,"Croatia",2023
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Lokomotiva Zagreb",240000,1100000,22,21.3,"Croatia",2023
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","Slaven Belupo Koprivnica",150000,2300000,25.2,23.2,"Croatia",2023
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","HNK Gorica",0,0,23.8,22.2,"Croatia",2023
"Croatia","SuperSport HNL","GNK Dinamo Zagreb","NK Rudes",0,2e+05,23.5,23.8,"Croatia",2023
"Sweden","Allsvenskan","AIK","AIK",3e+05,5700000,23.8,23.3,"Sweden",2018
"Sweden","Allsvenskan","AIK","IFK Norrköping",1650000,6650000,22.9,20.9,"Sweden",2018
"Sweden","Allsvenskan","AIK","Malmö FF",1e+06,6e+06,21.6,23.6,"Sweden",2018
"Sweden","Allsvenskan","AIK","Hammarby IF",0,2500000,24.9,22.9,"Sweden",2018
"Sweden","Allsvenskan","AIK","BK Häcken",5e+05,1300000,24.4,22.7,"Sweden",2018
"Sweden","Allsvenskan","AIK","Östersunds FK",848000,6250000,24.5,20.8,"Sweden",2018
"Sweden","Allsvenskan","AIK","Djurgårdens IF",1350000,6520000,24.8,23.7,"Sweden",2018
"Sweden","Allsvenskan","AIK","GIF Sundsvall",0,5e+05,23.5,24.1,"Sweden",2018
"Sweden","Allsvenskan","AIK","Örebro SK",0,650000,24.3,23.2,"Sweden",2018
"Sweden","Allsvenskan","AIK","Kalmar FF",375000,0,24.2,23,"Sweden",2018
"Sweden","Allsvenskan","AIK","IFK Göteborg",3e+05,550000,24.4,22.4,"Sweden",2018
"Sweden","Allsvenskan","AIK","IF Elfsborg",1e+05,1100000,25.7,24.2,"Sweden",2018
"Sweden","Allsvenskan","AIK","IK Sirius",0,0,26.5,25.1,"Sweden",2018
"Sweden","Allsvenskan","AIK","Helsingborgs IF",0,0,24,27.2,"Sweden",2018
"Sweden","Allsvenskan","AIK","Falkenbergs FF",0,0,22.3,23,"Sweden",2018
"Sweden","Allsvenskan","AIK","AFC Eskilstuna",0,0,24.3,23.9,"Sweden",2018
"Sweden","Allsvenskan","AIK","AIK",120000,405000,26.1,23.8,"Sweden",2020
"Sweden","Allsvenskan","AIK","Degerfors IF",0,0,21.6,23.4,"Sweden",2020
"Sweden","Allsvenskan","AIK","Djurgårdens IF",1500000,1400000,25.5,22.5,"Sweden",2020
"Sweden","Allsvenskan","AIK","IF Elfsborg",250000,4040000,22.4,21.1,"Sweden",2020
"Sweden","Allsvenskan","AIK","IFK Göteborg",80000,1390000,25.2,26.1,"Sweden",2020
"Sweden","Allsvenskan","AIK","BK Häcken",4e+05,1500000,24.1,21.6,"Sweden",2020
"Sweden","Allsvenskan","AIK","Halmstads BK",0,5e+05,22.8,26.8,"Sweden",2020
"Sweden","Allsvenskan","AIK","Hammarby IF",8e+05,70000,23.2,21.1,"Sweden",2020
"Sweden","Allsvenskan","AIK","Kalmar FF",0,75000,24,22.9,"Sweden",2020
"Sweden","Allsvenskan","AIK","Malmö FF",1e+06,1120000,26.2,21,"Sweden",2020
"Sweden","Allsvenskan","AIK","Mjällby AIF",135000,2e+05,24.4,23.3,"Sweden",2020
"Sweden","Allsvenskan","AIK","IFK Norrköping",1110000,5600000,24.4,22.9,"Sweden",2020
"Sweden","Allsvenskan","AIK","IK Sirius",474000,0,25.8,23.1,"Sweden",2020
"Sweden","Allsvenskan","AIK","Varbergs BoIS",0,8e+05,23.3,22.8,"Sweden",2020
"Sweden","Allsvenskan","AIK","Örebro SK",0,0,23.7,23.2,"Sweden",2020
"Sweden","Allsvenskan","AIK","Östersunds FK",0,1200000,21.1,20.7,"Sweden",2020
"Sweden","Allsvenskan","AIK","AIK",225000,3630000,23.5,21.3,"Sweden",2021
"Sweden","Allsvenskan","AIK","Degerfors IF",0,7e+05,25.1,23.6,"Sweden",2021
"Sweden","Allsvenskan","AIK","Djurgårdens IF",7e+05,4150000,24,23,"Sweden",2021
"Sweden","Allsvenskan","AIK","IF Elfsborg",450000,3950000,23.8,21.8,"Sweden",2021
"Sweden","Allsvenskan","AIK","IFK Göteborg",250000,3500000,24.4,22.7,"Sweden",2021
"Sweden","Allsvenskan","AIK","Hammarby IF",9e+05,7750000,22,21.5,"Sweden",2021
"Sweden","Allsvenskan","AIK","Helsingborgs IF",945000,0,23.6,22.2,"Sweden",2021
"Sweden","Allsvenskan","AIK","BK Häcken",7e+05,4750000,23.8,22.6,"Sweden",2021
"Sweden","Allsvenskan","AIK","Kalmar FF",0,1200000,23.9,23.1,"Sweden",2021
"Sweden","Allsvenskan","AIK","Malmö FF",2200000,4900000,20.8,22.4,"Sweden",2021
"Sweden","Allsvenskan","AIK","Mjällby AIF",0,0,23.8,21.7,"Sweden",2021
"Sweden","Allsvenskan","AIK","IFK Norrköping",310000,14450000,21.5,21.3,"Sweden",2021
"Sweden","Allsvenskan","AIK","IK Sirius",4e+05,2e+05,23.4,22.2,"Sweden",2021
"Sweden","Allsvenskan","AIK","GIF Sundsvall",225000,0,24.2,24.3,"Sweden",2021
"Sweden","Allsvenskan","AIK","Varbergs BoIS",0,350000,23.1,21.1,"Sweden",2021
"Sweden","Allsvenskan","AIK","IFK Värnamo",0,2e+05,21.7,22.8,"Sweden",2021
"Sweden","Allsvenskan","BK Häcken","BK Häcken",0,1370000,25.4,23.1,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","Djurgårdens IF",2180000,6300000,22.4,22.6,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","Hammarby IF",6700000,11650000,23.5,20.6,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","Kalmar FF",1e+05,758000,24.6,22.5,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","AIK",1100000,11260000,23.6,22.4,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","IF Elfsborg",0,5050000,23.7,21.9,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","Malmö FF",4610000,8600000,22.7,21.6,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","IFK Göteborg",1430000,1600000,23.9,21.8,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","Mjällby AIF",0,1e+06,23.6,20.8,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","IFK Värnamo",5e+05,0,24.2,23.6,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","IK Sirius",0,893000,24.9,20.9,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","IFK Norrköping",450000,4230000,22.5,21.5,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","Degerfors IF",0,5e+05,24.4,21.6,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","Varbergs BoIS",0,0,22.1,21.6,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","IF Brommapojkarna",0,1600000,23.1,22.6,"Sweden",2022
"Sweden","Allsvenskan","BK Häcken","Halmstads BK",0,0,25.9,23,"Sweden",2022
"Switzerland","Super League","FC Basel 1893","FC Basel 1893",14250000,28530000,24.1,22.1,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","Grasshopper Club Zurich",5e+05,3530000,24.5,22.6,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","FC Lugano",2510000,2560000,23.3,22.4,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","FC Luzern",2050000,2e+06,23.2,21.9,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","Neuchâtel Xamax FCS",2e+05,0,23.3,25,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","FC Sion",2e+06,2e+07,23.8,21.2,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","FC St. Gallen 1879",680000,1580000,24,21.7,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","FC Thun",0,1500000,21.9,21.1,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","BSC Young Boys",3800000,16750000,23.3,20.9,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","FC Zürich",2900000,9390000,24,21.5,"Switzerland",2018
"Switzerland","Super League","FC Basel 1893","FC Basel 1893",1700000,24900000,23.4,21.6,"Switzerland",2019
"Switzerland","Super League","FC Basel 1893","FC Lugano",0,4600000,22.6,22.4,"Switzerland",2019
"Switzerland","Super League","FC Basel 1893","FC Luzern",1740000,4300000,23.6,21.5,"Switzerland",2019
"Switzerland","Super League","FC Basel 1893","Neuchâtel Xamax FCS",0,0,26.5,24.5,"Switzerland",2019
"Switzerland","Super League","FC Basel 1893","Servette FC",70000,0,26,22.7,"Switzerland",2019
"Switzerland","Super League","FC Basel 1893","FC Sion",8390000,5200000,26.1,23.6,"Switzerland",2019
"Switzerland","Super League","FC Basel 1893","FC St. Gallen 1879",540000,2800000,24.8,22.1,"Switzerland",2019
"Switzerland","Super League","FC Basel 1893","FC Thun",276000,2180000,25.6,23.2,"Switzerland",2019
"Switzerland","Super League","FC Basel 1893","BSC Young Boys",7250000,23200000,24.1,22.6,"Switzerland",2019
"Switzerland","Super League","FC Basel 1893","FC Zürich",450000,3500000,23.6,22.5,"Switzerland",2019
"Switzerland","Super League","BSC Young Boys","BSC Young Boys",2250000,1.1e+07,24.5,22.8,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","FC St. Gallen 1879",170000,4250000,26.1,22.1,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","FC Basel 1893",18680000,11460000,23.2,22.8,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","Servette FC",0,0,25.9,22.7,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","FC Luzern",1630000,4380000,22.8,22.2,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","FC Lugano",2860000,3450000,24.4,23.1,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","FC Zürich",75000,8400000,23.8,23.6,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","FC Sion",0,3700000,23.7,24.7,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","FC Vaduz",0,0,22.2,20.9,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","FC Lausanne-Sport",150000,4e+06,27.5,20.1,"Switzerland",2020
"Switzerland","Super League","BSC Young Boys","BSC Young Boys",3400000,6150000,22.7,21.5,"Switzerland",2021
"Switzerland","Super League","BSC Young Boys","FC Basel 1893",2500000,25800000,23.9,21.3,"Switzerland",2021
"Switzerland","Super League","BSC Young Boys","Servette FC",0,380000,24.9,23.6,"Switzerland",2021
"Switzerland","Super League","BSC Young Boys","FC Lugano",2480000,850000,24.4,22.3,"Switzerland",2021
"Switzerland","Super League","BSC Young Boys","FC Luzern",1080000,0,25,24,"Switzerland",2021
"Switzerland","Super League","BSC Young Boys","FC Lausanne-Sport",2500000,4660000,22.1,23.7,"Switzerland",2021
"Switzerland","Super League","BSC Young Boys","FC St. Gallen 1879",5e+05,2e+05,22.8,22.3,"Switzerland",2021
"Switzerland","Super League","BSC Young Boys","FC Zürich",1400000,0,25.2,24.2,"Switzerland",2021
"Switzerland","Super League","BSC Young Boys","FC Sion",0,0,23.7,24.4,"Switzerland",2021
"Switzerland","Super League","BSC Young Boys","Grasshopper Club Zurich",2270000,6e+05,23,22.9,"Switzerland",2021
"Switzerland","Super League","Servette FC","Servette FC",1200000,2700000,26.2,23.9,"Switzerland",2023
"Switzerland","Super League","Servette FC","FC Winterthur",5e+05,1800000,23.8,23.8,"Switzerland",2023
"Switzerland","Super League","Servette FC","FC St. Gallen 1879",450000,1830000,23.6,23.5,"Switzerland",2023
"Switzerland","Super League","Servette FC","FC Zürich",370000,4800000,24.9,23.5,"Switzerland",2023
"Switzerland","Super League","Servette FC","BSC Young Boys",5450000,3.7e+07,22.9,21.5,"Switzerland",2023
"Switzerland","Super League","Servette FC","FC Lugano",1120000,4e+06,26.6,23.2,"Switzerland",2023
"Switzerland","Super League","Servette FC","FC Basel 1893",35020000,52500000,21.5,21.1,"Switzerland",2023
"Switzerland","Super League","Servette FC","Yverdon Sport FC",250000,0,25.2,24,"Switzerland",2023
"Switzerland","Super League","Servette FC","FC Luzern",0,1e+06,24.2,23.8,"Switzerland",2023
"Switzerland","Super League","Servette FC","Grasshopper Club Zurich",550000,1150000,24.6,23.9,"Switzerland",2023
"Switzerland","Super League","Servette FC","FC Lausanne-Sport",4100000,10500000,23,23.6,"Switzerland",2023
"Switzerland","Super League","Servette FC","FC Stade-Lausanne-Ouchy",0,0,23.2,22.7,"Switzerland",2023
"United States","Major League Soccer","Chicago Fire","Chicago Fire",3390000,0,25.5,24.7,"United States",2018
"United States","Major League Soccer","Chicago Fire","New York Red Bulls",2e+06,2860000,22.5,21.8,"United States",2018
"United States","Major League Soccer","Chicago Fire","New England Revolution",1500000,409000,26,24.3,"United States",2018
"United States","Major League Soccer","Chicago Fire","Columbus Crew SC",1490000,202000,24.3,24.4,"United States",2018
"United States","Major League Soccer","Chicago Fire","D.C. United",132000,130000,25.5,25.4,"United States",2018
"United States","Major League Soccer","Chicago Fire","Montreal Impact",560000,2990000,25.2,23.3,"United States",2018
"United States","Major League Soccer","Chicago Fire","FC Cincinnati",4430000,0,26.5,24.9,"United States",2018
"United States","Major League Soccer","Chicago Fire","Atlanta United FC",16340000,24410000,23.2,22.7,"United States",2018
"United States","Major League Soccer","Chicago Fire","Orlando City SC",1180000,4150000,26.1,24,"United States",2018
"United States","Major League Soccer","Chicago Fire","New York City FC",10930000,635000,25.1,22.9,"United States",2018
"United States","Major League Soccer","Chicago Fire","Philadelphia Union",447000,1140000,23.7,23,"United States",2018
"United States","Major League Soccer","Chicago Fire","Toronto FC",9740000,3030000,25.5,23.8,"United States",2018
"United States","Major League Soccer","Chicago Fire","Minnesota United FC",3780000,1270000,26,25.8,"United States",2018
"United States","Major League Soccer","Chicago Fire","San Jose Earthquakes",350000,115000,23.3,23,"United States",2018
"United States","Major League Soccer","Chicago Fire","Los Angeles FC",7810000,1e+06,23.5,22.9,"United States",2018
"United States","Major League Soccer","Chicago Fire","Seattle Sounders FC",7930000,44000,25.3,23.8,"United States",2018
"United States","Major League Soccer","Chicago Fire","Houston Dynamo",1390000,0,26.7,24.9,"United States",2018
"United States","Major League Soccer","Chicago Fire","FC Dallas",3870000,7520000,23.8,21.9,"United States",2018
"United States","Major League Soccer","Chicago Fire","Real Salt Lake City",755000,0,24.9,23.7,"United States",2018
"United States","Major League Soccer","Chicago Fire","Vancouver Whitecaps FC",2810000,14680000,26.1,23.8,"United States",2018
"United States","Major League Soccer","Chicago Fire","Portland Timbers",11590000,1040000,25.3,24.3,"United States",2018
"United States","Major League Soccer","Chicago Fire","Sporting Kansas City",318000,875000,23.3,24.1,"United States",2018
"United States","Major League Soccer","Chicago Fire","Colorado Rapids",703000,635000,25.9,24.6,"United States",2018
"United States","Major League Soccer","Chicago Fire","Los Angeles Galaxy",931000,3080000,25.6,23.5,"United States",2018
"United States","Major League Soccer","Chicago Fire FC","Chicago Fire FC",9990000,157000,27.1,23.1,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","Inter Miami CF",27410000,0,21.6,24.4,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","Nashville SC",5540000,181000,23.2,25.3,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","FC Cincinnati",181000,1e+05,26.9,25.7,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","Atlanta United FC",2500000,5720000,24.4,23,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","Orlando City SC",845000,0,25.4,22.8,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","New York City FC",3260000,0,24,23.1,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","Philadelphia Union",3100000,952000,27,23.3,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","Toronto FC",44000,91000,26,22.9,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","New York Red Bulls",1e+05,1960000,24.3,22.3,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","New England Revolution",10560000,0,24.4,23.4,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","Columbus Crew SC",8410000,7770000,25.8,24.4,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","Montreal Impact",271000,203000,25.8,23.2,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","D.C. United",7450000,182000,25,23.4,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","San Jose Earthquakes",2300000,659000,25.6,22,"United States",2019
"United States","Major League Soccer","Chicago Fire FC","Sporting Kansas City",8640000,159000,26,23.2,"United States",2019
